"_id","_index","_score","clean_text","clean_text.keyword","comment_text","comment_text.keyword",likes,"published_at","published_at.keyword",sentiment,"sentiment.keyword",title,"title.keyword","video_id","video_id.keyword","view_count"
Hqg55pcBQareQcpIlekM,"youtube-comments1-index",1,"azizi8921 is that all the reasons u have","azizi8921 is that all the reasons u have"," @azizi8921  is that all the reasons u have"," @azizi8921  is that all the reasons u have","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
G6g55pcBQareQcpIkekd,"youtube-comments1-index",1,"azizi8921 rest in peace","azizi8921 rest in peace"," @azizi8921  rest in peace"," @azizi8921  rest in peace","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
WKg55pcBQareQcpIxOkv,"youtube-comments1-index",1,"asiachannel6937 you are the perfect example of the poorly educated. constant blabbering with baseless claims, worse, no regards of punctuations. hahahhaha feed your hungry kids first. they havent ate from yesterday.","asiachannel6937 you are the perfect example of the poorly educated. constant blabbering with baseless claims, worse, no regards of punctuations. hahahhaha feed your hungry kids first. they havent ate from yesterday."," @asiachannel6937  You are the perfect example of the poorly educated. Constant blabbering with baseless claims, worse, no regards of punctuations. Hahahhaha feed your hungry kids first. They haven't ate from yesterday."," @asiachannel6937  You are the perfect example of the poorly educated. Constant blabbering with baseless claims, worse, no regards of punctuations. Hahahhaha feed your hungry kids first. They haven't ate from yesterday.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
Pag55pcBQareQcpIuOl3,"youtube-comments1-index",1,"maybe you should fix the slums and homeless people living under the bridge in manila before claiming other countrys land","maybe you should fix the slums and homeless people living under the bridge in manila before claiming other countrys land","Maybe you should fix the slums and homeless people living under the bridge in Manila before claiming other country's land😂😂","Maybe you should fix the slums and homeless people living under the bridge in Manila before claiming other country's land😂😂","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
Qag55pcBQareQcpIwOlR,"youtube-comments1-index",1,"catsinthefridge oh and ye be careful of what ur saying remember malaysia went to sabab without permission to un so in that case ur country is trespassing even iff u search in google ur country still trespassing so who do u think un will teaming well philippine cuz philippine did not went to sabah so in that case philippine is not trespassing tge one that is trespassing is ur sad country think first before u comment it can become karma","catsinthefridge oh and ye be careful of what ur saying remember malaysia went to sabab without permission to un so in that case ur country is trespassing even iff u search in google ur country still trespassing so who do u think un will teaming well philippine cuz philippine did not went to sabah so in that case philippine is not trespassing tge one that is trespassing is ur sad country think first before u comment it can become karma"," @CatsInTheFridge  oh and ye be careful of what ur saying remember malaysia went to sabab without permission to un so in that case ur country is trespassing 😝 even iff u search in google ur country still trespassing so who do u think un will teaming well philippine cuz philippine did not went to sabah so in that case philippine is not trespassing tge one that is trespassing is ur sad country 🤣 think first before u comment it can become karma😂😂😂😂"," @CatsInTheFridge  oh and ye be careful of what ur saying remember malaysia went to sabab without permission to un so in that case ur country is trespassing 😝 even iff u search in google ur country still trespassing so who do u think un will teaming well philippine cuz philippine did not went to sabah so in that case philippine is not trespassing tge one that is trespassing is ur sad country 🤣 think first before u comment it can become karma😂😂😂😂","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
Wqg55pcBQareQcpIzOkY,"youtube-comments1-index",1,"catsinthefridge lol i guess our economy rise faster than ur weird country","catsinthefridge lol i guess our economy rise faster than ur weird country"," @CatsInTheFridge  lol i guess our economy rise faster than ur weird country"," @CatsInTheFridge  lol i guess our economy rise faster than ur weird country","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
QKg55pcBQareQcpIvOlr,"youtube-comments1-index",1,"catsinthefridge lol do u know tgat the slums in manila are having condo in 2021 haha lol i guess our government is mire better than urs this year a lit of slum near manila bay is allready given freehome haha well said why is sabah still poor go to google bro haha","catsinthefridge lol do u know tgat the slums in manila are having condo in 2021 haha lol i guess our government is mire better than urs this year a lit of slum near manila bay is allready given freehome haha well said why is sabah still poor go to google bro haha"," @CatsInTheFridge  lol do u know tgat the slums in manila are having condo in 2021 haha lol i guess our government is mire better than urs this year a lit of slum near manila bay is allready given freehome haha well said why is sabah still poor🤣 go to google bro haha"," @CatsInTheFridge  lol do u know tgat the slums in manila are having condo in 2021 haha lol i guess our government is mire better than urs this year a lit of slum near manila bay is allready given freehome haha well said why is sabah still poor🤣 go to google bro haha","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
Wag55pcBQareQcpIyOkw,"youtube-comments1-index",1,"catsinthefridge well did u go to google or what","catsinthefridge well did u go to google or what"," @CatsInTheFridge  well did u go to google or what"," @CatsInTheFridge  well did u go to google or what","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
PKg55pcBQareQcpItOmU,"youtube-comments1-index",1,"liminal9207 lol","liminal9207 lol"," @liminal9207  lol 🤣🤣🤣🤣🤣"," @liminal9207  lol 🤣🤣🤣🤣🤣","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
O6g55pcBQareQcpIsOmU,"youtube-comments1-index",1,"who won the argument?","who won the argument?","Who won the argument?","Who won the argument?","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
"eqg55pcBQareQcpI6-l6","youtube-comments1-index",1,"catsinthefridge our government is so supportive that we allready open its sanat barbara missile project ship building and we allready have our own guns made by our own country we allready made our own uav so who do u think is more better","catsinthefridge our government is so supportive that we allready open its sanat barbara missile project ship building and we allready have our own guns made by our own country we allready made our own uav so who do u think is more better"," @CatsInTheFridge  our government is so supportive that we allready open its sanat barbara missile project ship building and we allready have our own guns made by our own country we allready made our own uav so who do u think is more better"," @CatsInTheFridge  our government is so supportive that we allready open its sanat barbara missile project ship building and we allready have our own guns made by our own country we allready made our own uav so who do u think is more better","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
"XKg55pcBQareQcpI0-nz","youtube-comments1-index",1,"asiachannel6937 google what?? its not the first time the phillipnes lies and it wont be the last lol. look around you. no other country cares! because they know people like you love to lie","asiachannel6937 google what?? its not the first time the phillipnes lies and it wont be the last lol. look around you. no other country cares! because they know people like you love to lie"," @asiachannel6937 Google what?? It's not the first time the phillipnes lies and it won't be the last lol. Look around you. No other country cares! Because they know people like you love to lie😂😂"," @asiachannel6937 Google what?? It's not the first time the phillipnes lies and it won't be the last lol. Look around you. No other country cares! Because they know people like you love to lie😂😂","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
"Y6g55pcBQareQcpI5-mX","youtube-comments1-index",1,"catsinthefridge and i guess u never looked on google that filipino was allready living in condos aand free houses now look at tondo manila bay if u google it u will see that im not lying but u are that just cant face the fact that our government is helping its citizens how about malaysia did they even help their citizens theey only care about their economy how can ur country be rich if ur government doesnt support ur citizens","catsinthefridge and i guess u never looked on google that filipino was allready living in condos aand free houses now look at tondo manila bay if u google it u will see that im not lying but u are that just cant face the fact that our government is helping its citizens how about malaysia did they even help their citizens theey only care about their economy how can ur country be rich if ur government doesnt support ur citizens"," @CatsInTheFridge  and i guess u never looked on google that filipino was allready living in condos aand free houses now  look at tondo manila bay if u google it u will see that im not lying but u are that just cant face the fact that our government is helping its citizens how about malaysia did they even help their citizens theey only care about their economy how can ur country be rich if ur government doesn't support ur citizens"," @CatsInTheFridge  and i guess u never looked on google that filipino was allready living in condos aand free houses now  look at tondo manila bay if u google it u will see that im not lying but u are that just cant face the fact that our government is helping its citizens how about malaysia did they even help their citizens theey only care about their economy how can ur country be rich if ur government doesn't support ur citizens","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
"Xqg55pcBQareQcpI2-nK","youtube-comments1-index",1,"catsinthefridge maybe ur government dont tell u the facts that ur country is poorly educated","catsinthefridge maybe ur government dont tell u the facts that ur country is poorly educated"," @CatsInTheFridge  maybe ur government dont tell u the facts that ur country is poorly educated"," @CatsInTheFridge  maybe ur government dont tell u the facts that ur country is poorly educated","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
"X6g55pcBQareQcpI3-m3","youtube-comments1-index",1,"catsinthefridge and bro remember that malaysia is still trespassing in sabah haha","catsinthefridge and bro remember that malaysia is still trespassing in sabah haha"," @CatsInTheFridge  and bro remember that malaysia is still trespassing in sabah haha"," @CatsInTheFridge  and bro remember that malaysia is still trespassing in sabah haha","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
"Xag55pcBQareQcpI1-nn","youtube-comments1-index",1,"catsinthefridge wel if i google what country sabah belong would u be fine","catsinthefridge wel if i google what country sabah belong would u be fine"," @CatsInTheFridge  wel if i google what country sabah belong would u be fine"," @CatsInTheFridge  wel if i google what country sabah belong would u be fine","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
W6g55pcBQareQcpI0Oke,"youtube-comments1-index",1,"catsinthefridge and bro i allready live in an condo hahaaha","catsinthefridge and bro i allready live in an condo hahaaha"," @CatsInTheFridge  and bro i allready live in an condo hahaaha"," @CatsInTheFridge  and bro i allready live in an condo hahaaha","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
"Yqg55pcBQareQcpI4-mh","youtube-comments1-index",1,"catsinthefridge if u deny that again ur fucked","catsinthefridge if u deny that again ur fucked"," @CatsInTheFridge  if u deny that again ur fucked"," @CatsInTheFridge  if u deny that again ur fucked","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
"fKg55pcBQareQcpI8-le","youtube-comments1-index",1,"asiachannel6937 theres tons of research already debunked the baseless claim made by the phillipines. yet you only stick your noses into useless conspiracy videos. lol. insecure huh?","asiachannel6937 theres tons of research already debunked the baseless claim made by the phillipines. yet you only stick your noses into useless conspiracy videos. lol. insecure huh?"," @asiachannel6937  there's tons of research already debunked the baseless claim made by the phillipines. Yet you only stick your noses into useless conspiracy videos. Lol. Insecure huh?"," @asiachannel6937  there's tons of research already debunked the baseless claim made by the phillipines. Yet you only stick your noses into useless conspiracy videos. Lol. Insecure huh?","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
"f6g55pcBQareQcpI_-ko","youtube-comments1-index",1,"asiachannel6937 not gonna lie. china is already paving through its way in south china sea. who gave the idea for the ocean to be called that way anyway? its so far away from china.","asiachannel6937 not gonna lie. china is already paving through its way in south china sea. who gave the idea for the ocean to be called that way anyway? its so far away from china."," @asiachannel6937  not gonna lie. China is already paving through its way in South China Sea. Who gave the idea for the ocean to be called that way anyway? Its so far away from China."," @asiachannel6937  not gonna lie. China is already paving through its way in South China Sea. Who gave the idea for the ocean to be called that way anyway? Its so far away from China.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
"e6g55pcBQareQcpI7-lb","youtube-comments1-index",1,"asiachannel6937 bla bla bla lol pinoy lies. am i right?? you gonna brag about condos when other country already living in such modernity for yearsss. lol. you guys gotta catch up.","asiachannel6937 bla bla bla lol pinoy lies. am i right?? you gonna brag about condos when other country already living in such modernity for yearsss. lol. you guys gotta catch up."," @asiachannel6937  bla bla bla lol pinoy = lies. Am I right?? You gonna brag about condos when other country already living in such modernity for yearsss. Lol. You guys gotta catch up."," @asiachannel6937  bla bla bla lol pinoy = lies. Am I right?? You gonna brag about condos when other country already living in such modernity for yearsss. Lol. You guys gotta catch up.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
"fag55pcBQareQcpI9-lV","youtube-comments1-index",1,"catsinthefridge so if u knew that it is being researched so we might as well just shut up cuz this is not going anywhere","catsinthefridge so if u knew that it is being researched so we might as well just shut up cuz this is not going anywhere"," @CatsInTheFridge  so if u knew that it is being researched so we might as well just shut up cuz this is not going anywhere 😑"," @CatsInTheFridge  so if u knew that it is being researched so we might as well just shut up cuz this is not going anywhere 😑","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
"gKg65pcBQareQcpIA-kL","youtube-comments1-index",1,"sultan of sulu is from johor empire which is now part of malaysia so its part of malaysia","sultan of sulu is from johor empire which is now part of malaysia so its part of malaysia","Sultan of Sulu is from Johor Empire which is now part of Malaysia so its part of malaysia","Sultan of Sulu is from Johor Empire which is now part of Malaysia so its part of malaysia","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
"fqg55pcBQareQcpI--k2","youtube-comments1-index",1,"catsinthefridge and of course we have much more bigger problem than sabah frkn china","catsinthefridge and of course we have much more bigger problem than sabah frkn china"," @CatsInTheFridge  and of course we have much more bigger problem than sabah frkn china"," @CatsInTheFridge  and of course we have much more bigger problem than sabah frkn china","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
g6g65pcBQareQcpICOlN,"youtube-comments1-index",1,"now sabah is part of malaysia 00","now sabah is part of malaysia 00","Now Sabah is part of Malaysia 0-0","Now Sabah is part of Malaysia 0-0","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
hKg65pcBQareQcpIDemX,"youtube-comments1-index",1,"mimpi...","mimpi...","Mimpi...","Mimpi...","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
pKg65pcBQareQcpIMOnr,"youtube-comments1-index",1,"i thought raja kecil was from siak on the east coast of sumatran island? minangkabau was at the west coast.","i thought raja kecil was from siak on the east coast of sumatran island? minangkabau was at the west coast.","I thought Raja Kecil was from Siak on the east coast of Sumatran island? Minangkabau was at the west coast.","I thought Raja Kecil was from Siak on the east coast of Sumatran island? Minangkabau was at the west coast.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
hag65pcBQareQcpIEel1,"youtube-comments1-index",1,"sultan of sulu is from johor empire which is now part of malaysia so its part of malaysia","sultan of sulu is from johor empire which is now part of malaysia so its part of malaysia","Sultan of Sulu is from Johor Empire which is now part of Malaysia so its part of malaysia","Sultan of Sulu is from Johor Empire which is now part of Malaysia so its part of malaysia","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
nKg65pcBQareQcpIFelc,"youtube-comments1-index",1,"semoga sumatera akan gabung malaysia","semoga sumatera akan gabung malaysia","Semoga sumatera akan gabung Malaysia","Semoga sumatera akan gabung Malaysia","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
"oag65pcBQareQcpIK-nD","youtube-comments1-index",1,"asmawitimyati9476 hahah tu la tu","asmawitimyati9476 hahah tu la tu"," @asmawitimyati9476   Hahah tu la tu"," @asmawitimyati9476   Hahah tu la tu","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
nag65pcBQareQcpIGelT,"youtube-comments1-index",1,"philippines catholic.... poor.,","philippines catholic.... poor.,","Philippines Catholic.... poor.,","Philippines Catholic.... poor.,","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
"oKg65pcBQareQcpIJ-nj","youtube-comments1-index",1,"dude do u know chola empire ?","dude do u know chola empire ?","Dude do u know chola empire ?","Dude do u know chola empire ?","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
"n6g65pcBQareQcpII-n0","youtube-comments1-index",1,"lagi sekor bangang","lagi sekor bangang","Lagi Sekor Bangang","Lagi Sekor Bangang","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
nqg65pcBQareQcpIHumb,"youtube-comments1-index",1,"(empty)","(empty)","🙄","🙄","21,151",20200925,20200925,NEUTRAL,NEUTRAL,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
v6g65pcBQareQcpIRulI,"youtube-comments1-index",1,"fun fact british government should take an action about the sabah territorial dispute. before the federation of malaysia were formed the sultanate of sulu were already existed.","fun fact british government should take an action about the sabah territorial dispute. before the federation of malaysia were formed the sultanate of sulu were already existed.","Fun fact: British Government should take an action about the Sabah territorial dispute. Before the federation of Malaysia were formed the sultanate of Sulu were already existed.","Fun fact: British Government should take an action about the Sabah territorial dispute. Before the federation of Malaysia were formed the sultanate of Sulu were already existed.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
wag65pcBQareQcpITukn,"youtube-comments1-index",1,"i love malaysia from turkey. i would like to go there. malaysia is one of my favorite countries.","i love malaysia from turkey. i would like to go there. malaysia is one of my favorite countries.","I Love Malaysia 🇲🇾 from Turkey🇹🇷. I would like to go there. Malaysia is one of my favorite countries.","I Love Malaysia 🇲🇾 from Turkey🇹🇷. I would like to go there. Malaysia is one of my favorite countries.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
"vKg65pcBQareQcpIOul-","youtube-comments1-index",1,"933 misleading history. british malaya is peninsula.","933 misleading history. british malaya is peninsula.","9:33 Misleading History. BRITISH MALAYA is Peninsula.😂😂😂 https://en.m.wikipedia.org/wiki/British_Malaya","9:33 Misleading History. BRITISH MALAYA is Peninsula.😂😂😂 https://en.m.wikipedia.org/wiki/British_Malaya","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
vag65pcBQareQcpIPumM,"youtube-comments1-index",1,"thats means sabah belong to sulo and part of the philippines so its cleared","thats means sabah belong to sulo and part of the philippines so its cleared","Thats means sabah belong to sulo and part of the philippines so its cleared","Thats means sabah belong to sulo and part of the philippines so its cleared","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
wqg65pcBQareQcpIUukz,"youtube-comments1-index",1,"an original and confusing rendering of malay place names.","an original and confusing rendering of malay place names.","An original and confusing rendering of Malay place names.","An original and confusing rendering of Malay place names.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
wKg65pcBQareQcpISuk0,"youtube-comments1-index",1,"sabah philippines","sabah philippines","SABAH PHILIPPINES :  https://angaklatan.wordpress.com/prophecies/kingdom-of-maharlika/","SABAH PHILIPPINES :  https://angaklatan.wordpress.com/prophecies/kingdom-of-maharlika/","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
pag65pcBQareQcpINOnt,"youtube-comments1-index",1,"sanskrit is language, not writing skript.","sanskrit is language, not writing skript.","Sanskrit is language, not writing skript.","Sanskrit is language, not writing skript.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
vqg65pcBQareQcpIQulm,"youtube-comments1-index",1,"johor. not yohor","johor. not yohor","JO-HOR. NOT YO-HOR","JO-HOR. NOT YO-HOR","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
xag65pcBQareQcpIVen9,"youtube-comments1-index",1,"please dont include sabah,because sabah is part of the philippines and at british parliament they are only renting sabah from datu kiram,sabah is ours not from malaysia,please put that on record. this video is misleading","please dont include sabah,because sabah is part of the philippines and at british parliament they are only renting sabah from datu kiram,sabah is ours not from malaysia,please put that on record. this video is misleading","Please don't include Sabah,because Sabah is part of the Philippines and at British Parliament they are only renting Sabah from #Datu Kiram,Sabah is ours  not from Malaysia,please put that on record.
This video is misleading","Please don't include Sabah,because Sabah is part of the Philippines and at British Parliament they are only renting Sabah from #Datu Kiram,Sabah is ours  not from Malaysia,please put that on record.
This video is misleading","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
4qg65pcBQareQcpIcelr,"youtube-comments1-index",1,"it has to point out, the modern malaysia is founded on fake democracy, tribalism and majority tyranny. with slight population majority, bumiputera adopting unfair public sector employment, tax, and education policies to oppress chinese minorities 25 of the population, used to be close to 40.","it has to point out, the modern malaysia is founded on fake democracy, tribalism and majority tyranny. with slight population majority, bumiputera adopting unfair public sector employment, tax, and education policies to oppress chinese minorities 25 of the population, used to be close to 40.","It has to point out, the modern Malaysia is founded on fake democracy, tribalism and majority tyranny. With slight population majority, Bumiputera adopting unfair public sector employment, tax, and education policies to oppress Chinese minorities (25% of the population, used to be close to 40%).","It has to point out, the modern Malaysia is founded on fake democracy, tribalism and majority tyranny. With slight population majority, Bumiputera adopting unfair public sector employment, tax, and education policies to oppress Chinese minorities (25% of the population, used to be close to 40%).","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
4Kg65pcBQareQcpIaem1,"youtube-comments1-index",1,"sabah is not malaysias... its philippines who own it...","sabah is not malaysias... its philippines who own it...","Sabah is  not Malaysias... its Philippines who own it...","Sabah is  not Malaysias... its Philippines who own it...","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
36g65pcBQareQcpIZenF,"youtube-comments1-index",1,"malaysia is a squatter in sabah. what a shame.","malaysia is a squatter in sabah. what a shame.","Malaysia is a squatter in Sabah. What a shame.","Malaysia is a squatter in Sabah. What a shame.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
x6g65pcBQareQcpIXenL,"youtube-comments1-index",1,"sabah is part of the philippines not malaysia","sabah is part of the philippines not malaysia","Sabah is part of the philippines not malaysia","Sabah is part of the philippines not malaysia","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
3qg65pcBQareQcpIYukj,"youtube-comments1-index",1,"mindanao malaysia yeayyyyy","mindanao malaysia yeayyyyy","Mindanao Malaysia yeayyyyy❤❤❤❤🎆🎆🎆","Mindanao Malaysia yeayyyyy❤❤❤❤🎆🎆🎆","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
